username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
jsnhyung;2017-12-06 18:18;0;1;"eu https:// twitter.com/nctechlogy/sta tus/938546684782612482 …";;;;"938548327364390912";https://twitter.com/jsnhyung/status/938548327364390912;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 18:12;0;0;"Pergunte-me qualquer coisa https:// curiouscat.me/dickids";;;;"938546817016434688";https://twitter.com/jsnhyung/status/938546817016434688;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 18:06;0;0;"EU TO TRISTE https:// twitter.com/ohmygirlpcs/st atus/938544684724637696 …";;;;"938545105396477952";https://twitter.com/jsnhyung/status/938545105396477952;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:55;0;0;"que isso, eu quem agradeço szsz https:// twitter.com/BABY0ON/status /938539070921330691 …";;;;"938542470945824769";https://twitter.com/jsnhyung/status/938542470945824769;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:41;0;0;"awnnn obrigada o seu tbm é lindo omo https:// twitter.com/BABY0ON/status /938538751923548160 …";;;;"938538954047086593";https://twitter.com/jsnhyung/status/938538954047086593;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:40;0;0;"que bom ^^ o meu é nicole e o seu? https:// twitter.com/BABY0ON/status /938536980589301760 …";;;;"938538618083250177";https://twitter.com/jsnhyung/status/938538618083250177;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:33;0;0;"é sério gente eu preciso de novas amizadeskkkkkk ai";;;;"938536954702057473";https://twitter.com/jsnhyung/status/938536954702057473;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:33;0;0;"bem e você? https:// twitter.com/BABY0ON/status /938535171200036866 …";;;;"938536842063941632";https://twitter.com/jsnhyung/status/938536842063941632;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:24;0;0;"olaaa https:// twitter.com/BABY0ON/status /938534020090073089 …";;;;"938534619686821888";https://twitter.com/jsnhyung/status/938534619686821888;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:14;0;1;"obrigada anjinho";;;;"938532055574511616";https://twitter.com/jsnhyung/status/938532055574511616;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:13;0;0;"qual o nome do anime????? https:// twitter.com/fairyteilu/sta tus/938530963289792512 …";;;;"938531748685729792";https://twitter.com/jsnhyung/status/938531748685729792;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:12;0;0;"pq todo mundo me odeia eu não entendo pic.twitter.com/JWpE294yZt";;;;"938531566841749504";https://twitter.com/jsnhyung/status/938531566841749504;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:11;1;0;"eu sou um hino pra fazer a cozinha pegar fogo eh isto https:// twitter.com/sopesign/statu s/938529810669867009 …";;;;"938531302428602369";https://twitter.com/jsnhyung/status/938531302428602369;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:10;0;1;"eu https:// twitter.com/IkonNeraFlop/s tatus/938530156473470976 …";;;;"938531202918748165";https://twitter.com/jsnhyung/status/938531202918748165;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 17:09;3;4;"pic.twitter.com/OEKvrtyTum";;;;"938530746440044544";https://twitter.com/jsnhyung/status/938530746440044544;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:35;0;0;"pORRA EU AMO PENTAGON VAO TOMAR NO CU";;;;"938507133779431424";https://twitter.com/jsnhyung/status/938507133779431424;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:33;0;0;"aniversário do jiwon ta chegando iti";;;;"938506825481293825";https://twitter.com/jsnhyung/status/938506825481293825;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:33;0;0;"pic.twitter.com/ryXfDP5S0F";;;;"938506592756158464";https://twitter.com/jsnhyung/status/938506592756158464;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:33;0;0;"pic.twitter.com/PLLcf7uMs3";;;;"938506591694934016";https://twitter.com/jsnhyung/status/938506591694934016;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:18;0;0;"pic.twitter.com/SCNNUi5Ny8";;;;"938502879320698880";https://twitter.com/jsnhyung/status/938502879320698880;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:14;0;0;"pic.twitter.com/jBPRUlwq93";;;;"938501918858579968";https://twitter.com/jsnhyung/status/938501918858579968;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:11;0;0;"oi voltei rs — fala bichao https:// curiouscat.me/dickids/post/2 49325600?t=1512591073 …";;;;"938501099924975616";https://twitter.com/jsnhyung/status/938501099924975616;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 15:06;0;0;"vem https:// curiouscat.me/dickids";;;;"938499840606134272";https://twitter.com/jsnhyung/status/938499840606134272;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 14:56;0;0;"pic.twitter.com/s7bSb0b2fY";;;;"938497498548703232";https://twitter.com/jsnhyung/status/938497498548703232;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 13:29;0;0;"ah sim";;;;"938475601966624768";https://twitter.com/jsnhyung/status/938475601966624768;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 13:27;0;0;"que no terceiro ano e na faculdade eu beije muitas bocas amem";;;;"938475045768388610";https://twitter.com/jsnhyung/status/938475045768388610;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 10:22;0;0;"pic.twitter.com/6MAfme1gtS";;;;"938428522082729986";https://twitter.com/jsnhyung/status/938428522082729986;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 10:18;0;0;"oi será q podemos namorar";;;;"938427390249852928";https://twitter.com/jsnhyung/status/938427390249852928;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 10:16;1;0;"iti nenem pic.twitter.com/UPIpyG9p80";;;;"938426823066750976";https://twitter.com/jsnhyung/status/938426823066750976;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 10:06;0;0;"AS MENINAS GANHARAM O JOGO CARALHO FELIZMENTE EU CRIEI ICONES MESMO";;;;"938424508926562304";https://twitter.com/jsnhyung/status/938424508926562304;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:40;0;1;"iti malia pic.twitter.com/9YR5z3Jj9Q";;;;"938402730011451392";https://twitter.com/jsnhyung/status/938402730011451392;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:29;0;0;"te amo meu docinho de maracujá pic.twitter.com/kydBJuM3rj";;;;"938399939792687105";https://twitter.com/jsnhyung/status/938399939792687105;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:23;0;0;"in2it eh muito top";;;;"938398507488169984";https://twitter.com/jsnhyung/status/938398507488169984;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:20;0;0;"eu sou muito desgraçada era pra mim ter feito a prova de geografia hoje tbm mas du n fiz pq falaram a tava difícil e o professor tava com frescura pq n ia deixar mais ninguém entrar e tinha q esperar vinte minutos e pipipi popopo";;;;"938397792736874497";https://twitter.com/jsnhyung/status/938397792736874497;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:13;0;0;"eu amo nct eh isto";;;;"938396007657766913";https://twitter.com/jsnhyung/status/938396007657766913;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:09;0;0;"da pra jogar só no celular???? https:// twitter.com/ifmishaleaves/ status/938394377315078144 …";;;;"938395019521744896";https://twitter.com/jsnhyung/status/938395019521744896;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 08:07;0;0;"alguem tem electric kiss pra me mandar aaaaa";;;;"938394525608873984";https://twitter.com/jsnhyung/status/938394525608873984;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:58;0;0;"omo qual o nome https:// twitter.com/ifmishaleaves/ status/938392186063908865 …";;;;"938392306805243904";https://twitter.com/jsnhyung/status/938392306805243904;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:56;0;1;"desculpa a pergunta mas é um jogo ou fanart? akskkd https:// twitter.com/ifmishaleaves/ status/938391222959435776 …";;;;"938391697632972800";https://twitter.com/jsnhyung/status/938391697632972800;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:54;0;0;"tirando o fato de que eles ficaram dando em cima de mim foi legal";;;;"938391241821212673";https://twitter.com/jsnhyung/status/938391241821212673;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:53;0;0;"meus últimos momentos na escola foram com as minhas amigas e com os meninos q eram da minha sala, felizmente me deram refrigerante";;;;"938391017631420417";https://twitter.com/jsnhyung/status/938391017631420417;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:47;0;0;"ta tendo interclasse mas eu vim embora to bem triste queria ver as mina jogar";;;;"938389333811384320";https://twitter.com/jsnhyung/status/938389333811384320;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-06 07:46;0;0;"cheguei meninas";;;;"938389230421708800";https://twitter.com/jsnhyung/status/938389230421708800;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:51;0;0;"boa noite eu amo seventeen";;;;"938224296262094848";https://twitter.com/jsnhyung/status/938224296262094848;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:48;0;0;"atenta pq eh um grupo que eu quero stanear https:// twitter.com/exoputs/status /938223117624848384 …";;;;"938223558223941632";https://twitter.com/jsnhyung/status/938223558223941632;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:46;0;0;"to soft https:// twitter.com/blondesehun/st atus/934042466059091969 …";;;;"938223082996752384";https://twitter.com/jsnhyung/status/938223082996752384;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:44;0;0;"não pq?";;;;"938222700388118529";https://twitter.com/jsnhyung/status/938222700388118529;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:42;0;1;"kkkkkkkto rindo de nervoso https:// twitter.com/MKITRAINBR/sta tus/938221829604478978 …";;;;"938222164469276672";https://twitter.com/jsnhyung/status/938222164469276672;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:42;0;0;"desculpa não te conheço boa noite";;;;"938222073897463809";https://twitter.com/jsnhyung/status/938222073897463809;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:41;0;0;"ata";;;;"938221849405730818";https://twitter.com/jsnhyung/status/938221849405730818;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:39;0;0;"aliás quem é você";;;;"938221420349480960";https://twitter.com/jsnhyung/status/938221420349480960;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:39;0;0;"who";;;;"938221344814223360";https://twitter.com/jsnhyung/status/938221344814223360;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:37;0;0;"taemin você me odeia";;;;"938220734060617728";https://twitter.com/jsnhyung/status/938220734060617728;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:36;0;1;"MEU DEUS ESSE HOMEM NAO ME DEIXA NEM ME RECUPERAR DOS TIROS E JA ME VEM COM MAIS https:// twitter.com/SHINeeBrazilBR /status/938213391264616448 …";;;;"938220601952661505";https://twitter.com/jsnhyung/status/938220601952661505;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:35;0;0;"sanha";;;;"938220283722457088";https://twitter.com/jsnhyung/status/938220283722457088;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:32;0;2;"eu só queria namorar eh isto";;;;"938219616610017280";https://twitter.com/jsnhyung/status/938219616610017280;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 20:15;4;2;"triste e carente";;;;"938215291850448897";https://twitter.com/jsnhyung/status/938215291850448897;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 19:57;0;0;"será q vcs poderiam https:// curiouscat.me/dickids";;;;"938210767199002626";https://twitter.com/jsnhyung/status/938210767199002626;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 19:51;0;1;"CARALHO pic.twitter.com/TchQMwmRfV";;;;"938209170804953089";https://twitter.com/jsnhyung/status/938209170804953089;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 19:07;0;0;"o ano acabando e eu nem tenho um mozao ainda";;;;"938198171548872704";https://twitter.com/jsnhyung/status/938198171548872704;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 19:04;0;0;"k";;;;"938197536778735616";https://twitter.com/jsnhyung/status/938197536778735616;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 18:14;0;0;"eu nem sou do fandom mas to aqui pq acho desnecessária a existência dessa @/ImagineBitiesi https:// twitter.com/JIMNI1995/stat us/938179502362054658 …";;@;;"938184956186103808";https://twitter.com/jsnhyung/status/938184956186103808;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 17:16;0;1;"A GENTE JA TA INDO PRA 2018 E AINDA EXISTE ESSES FILHOS DA PUTA QUE ENVIAM CORRENTE PELO WPP EU NAO ACREDITO MANO VAO TRANSAR E ME DEIXEM EM PAZ PORRA pic.twitter.com/CcgJTEblUH";;;;"938170199655755776";https://twitter.com/jsnhyung/status/938170199655755776;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 17:00;0;1;"que morte maravilhosa pic.twitter.com/KnXbHXM2Rl";;;;"938166250227884032";https://twitter.com/jsnhyung/status/938166250227884032;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:59;0;0;"apois vc nao me da valor tchau — o que https:// curiouscat.me/dickids/post/2 48740686?t=1512511147 …";;;;"938165867841507332";https://twitter.com/jsnhyung/status/938165867841507332;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:55;0;0;"e parece que mesmo que eu coma menos ou faça qualquer tipo de exercício, é como se eu ainda estivesse do mesmo jeito";;;;"938164979966140416";https://twitter.com/jsnhyung/status/938164979966140416;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:54;0;0;"eu fico triste isso é uma coisa que mexe muito comigo";;;;"938164742853668865";https://twitter.com/jsnhyung/status/938164742853668865;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:53;2;0;"odeio o fato de me sentir gorda toda vez que reparo no meu corpo";;;;"938164452196864005";https://twitter.com/jsnhyung/status/938164452196864005;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:43;0;0;"você bosteja demais";;;;"938161963145850882";https://twitter.com/jsnhyung/status/938161963145850882;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:41;0;0;"eu https:// twitter.com/starbaekz/stat us/938160859230154752 …";;;;"938161499314499584";https://twitter.com/jsnhyung/status/938161499314499584;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:39;0;0;"pic.twitter.com/ZLrhTF9MXZ";;;;"938160907661840384";https://twitter.com/jsnhyung/status/938160907661840384;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:33;0;0;"saudades do meu uniq";;;;"938159412799295488";https://twitter.com/jsnhyung/status/938159412799295488;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:28;0;0;"tenho nojo dela";;;;"938158206081273856";https://twitter.com/jsnhyung/status/938158206081273856;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:27;0;0;"pORRA MEU pic.twitter.com/MRVilhULkl";;;;"938157803872669696";https://twitter.com/jsnhyung/status/938157803872669696;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:24;0;0;"vcs são malvados";;;;"938157201285373954";https://twitter.com/jsnhyung/status/938157201285373954;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:14;0;0;"pic.twitter.com/Jdk2TqN3rY";;;;"938154626427375616";https://twitter.com/jsnhyung/status/938154626427375616;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:08;0;0;"pic.twitter.com/vgmGd9MXME";;;;"938153184073338880";https://twitter.com/jsnhyung/status/938153184073338880;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:08;0;0;"alguem fala comigo preciso me distrair";;;;"938153177773432833";https://twitter.com/jsnhyung/status/938153177773432833;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:06;0;1;"eu nem sou do fandom e fiquei muito puta por causa disso pq eu gosto deles pra caramba e sei que nenhum deles (assim como qualquer outro kidol) merecem receber esse tipo de imagem";;;;"938152501152542721";https://twitter.com/jsnhyung/status/938152501152542721;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:04;0;1;"e velho se ela quis dizer que não era pra nenhum dos meninos serem os "abusadores" então pq ela não foi mais específica? ela é muito estúpida";;;;"938152151557312512";https://twitter.com/jsnhyung/status/938152151557312512;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:02;0;0;"SIM MANO";;;;"938151691068891136";https://twitter.com/jsnhyung/status/938151691068891136;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 16:00;0;1;"eu acho que ela nem deve ser kpopper, só faz isso mesmo pra ter atenção e tem umas trouxas que seguem a conta que dão essa atenção pra ela https:// twitter.com/slowhoseoki/st atus/938148030452203521 …";;;;"938151208510017536";https://twitter.com/jsnhyung/status/938151208510017536;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 15:37;0;1;"eu espero que o jyp se arrependa muito de ter eliminado duas pessoas tão dedicadas como o minho e o felix";;;;"938145342805209089";https://twitter.com/jsnhyung/status/938145342805209089;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:54;0;0;"vou tomar banho e aproveitar pra morrer depois desse tiro que o exo me deu";;;;"938134572788781056";https://twitter.com/jsnhyung/status/938134572788781056;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:48;0;0;"to bem triste https:// twitter.com/BTS_twt/status /936632895464128512 …";;;;"938132999887048704";https://twitter.com/jsnhyung/status/938132999887048704;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:44;0;0;"eu amo exo eh isto";;;;"938131873871663107";https://twitter.com/jsnhyung/status/938131873871663107;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:30;0;0;"MANO PQ EXO GOSTA DE ME ATACAR QUANDO EU TO QUIETINHA NO MEU CANTO RELAXANDO";;;;"938128538212945923";https://twitter.com/jsnhyung/status/938128538212945923;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:28;0;0;"tava tudo bem até soltarem esse mv do exo";;;;"938127973428932609";https://twitter.com/jsnhyung/status/938127973428932609;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:20;0;0;"como ainda existem pessoas que tem coragem de seguir e ainda votar numa enquete ridícula de uma conta como essa? eu não entendo o quão estúpidas algumas pessoas conseguem ser pic.twitter.com/V392OUDCoh";;;;"938125977678434304";https://twitter.com/jsnhyung/status/938125977678434304;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:20;0;0;"exo ta tentando me matar";;;;"938125968933343232";https://twitter.com/jsnhyung/status/938125968933343232;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:04;0;0;"eh shinee mana https:// twitter.com/karyunosoul/st atus/938120843057647617 …";;;;"938121926240763905";https://twitter.com/jsnhyung/status/938121926240763905;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:01;0;1;"é ridículo o jeito como as pessoas hoje em dia conseguem imaginar o relacionamento abusivo como um tipo de fetiche sinceramente eu tenho nojo e pena de quem é assim";;;;"938121270281080837";https://twitter.com/jsnhyung/status/938121270281080837;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 14:00;0;0;"isso é muito feio nenhum idol merece esse tipo de visão que certas "fãs" tem deles, eu não conseguiria imaginar nenhum dos meus favs dessa maneira e mesmo que eu imaginasse eu iria me culpar pro resto da vida";;;;"938120950805123072";https://twitter.com/jsnhyung/status/938120950805123072;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:58;0;1;"mano eu nem sou army e só pelo que eu vejo essa @/ImagineBitiesi escrevendo imagines abusivos sobre o bts me da tanto nojo sinceramente como ela consegue imaginar um dos meninos fazendo esse tipo de papel? é ridículo saber que existem "fãs" que os imaginam desse jeito";;@;;"938120535699058691";https://twitter.com/jsnhyung/status/938120535699058691;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:38;0;0;"to sensível https:// twitter.com/beenzinogirl/s tatus/938114802806861824 …";;;;"938115445109985280";https://twitter.com/jsnhyung/status/938115445109985280;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:37;0;0;"pic.twitter.com/bchfVS1mVp";;;;"938115165253525504";https://twitter.com/jsnhyung/status/938115165253525504;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:33;0;0;"assume q me ama — eu amo yong junhyung você o que tenho haver https:// curiouscat.me/dickids/post/2 48738618?t=1512498833 …";;;;"938114219198898176";https://twitter.com/jsnhyung/status/938114219198898176;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:31;0;0;"SANHA PQ VOCE ME ODEIA";;;;"938113533774057472";https://twitter.com/jsnhyung/status/938113533774057472;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:30;0;0;"aAAAAAAAAAAAAAAAAAAAAAAA https:// twitter.com/offclASTRO/sta tus/938111094563815424 …";;;;"938113441235193856";https://twitter.com/jsnhyung/status/938113441235193856;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:30;0;0;"te amo:( pic.twitter.com/uH13DsDG7U";;;;"938113364454232065";https://twitter.com/jsnhyung/status/938113364454232065;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:27;0;0;"oi crush — ih lá vem https:// curiouscat.me/dickids/post/2 48733628?t=1512498467 …";;;;"938112683571863553";https://twitter.com/jsnhyung/status/938112683571863553;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:27;0;0;"oi bebe — oi anjinho https:// curiouscat.me/dickids/post/2 48732803?t=1512498467 …";;;;"938112683316006912";https://twitter.com/jsnhyung/status/938112683316006912;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 13:07;0;0;"oi será q vcs poderiam https:// curiouscat.me/dickids";;;;"938107518680813568";https://twitter.com/jsnhyung/status/938107518680813568;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 12:43;0;0;"jo jinho você eh o amor da minha vida";;;;"938101518535938057";https://twitter.com/jsnhyung/status/938101518535938057;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 12:32;0;0;"i love u";;;;"938098812505219073";https://twitter.com/jsnhyung/status/938098812505219073;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 12:32;0;0;"KING";;;;"938098796222967809";https://twitter.com/jsnhyung/status/938098796222967809;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 11:14;0;0;"pPRRA VAI SE FODWR OLHA QUE HOMEM LINDO EU NAO AGUENTO https:// twitter.com/TS_Enter/statu s/938060449077108736 …";;;;"938079163398983681";https://twitter.com/jsnhyung/status/938079163398983681;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 11:00;1;1;"mENTIRA QUE TIRARAM O FELIX EU VOU COMETER UM CRIME JYP SUA FODIDA";;;;"938075610563391488";https://twitter.com/jsnhyung/status/938075610563391488;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 10:38;0;0;"pic.twitter.com/waBSqXdINo";;;;"938070135100858369";https://twitter.com/jsnhyung/status/938070135100858369;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 10:35;0;0;"eu vendo o mv de crazy sexy cool pic.twitter.com/c1fUPdNKnC";;;;"938069267332980736";https://twitter.com/jsnhyung/status/938069267332980736;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 10:23;0;0;"o psy eh muito doido bicho kkkkkkkkk";;;;"938066332255490048";https://twitter.com/jsnhyung/status/938066332255490048;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 10:21;0;0;"preciso de alguém pra me panfletar elris";;;;"938065757077934080";https://twitter.com/jsnhyung/status/938065757077934080;;khh; kpop; anime; r; s,Brasilia,
jsnhyung;2017-12-05 10:05;0;0;"ALGUEM PROTEGE ESSA CRIANÇA POR FAVOR https:// twitter.com/StrayKidsBrasi l/status/938054557497790465 …";;;;"938061847428812800";https://twitter.com/jsnhyung/status/938061847428812800;;khh; kpop; anime; r; s,Brasilia,
